response,userId,iteractions
"['trading places (1983)', ""st. elmo's fire (1985)"", 'young guns (1988)', 'big trouble in little china (1986)', 'cocoon (1985)', 'caddyshack (1980)', 'howling, the (1981)', 'fast times at ridgemont high (1982)', 'breakfast club, the (1985)', 'romancing the stone (1984)']",5220,1
"['jaws (1975)', 'american graffiti (1973)', 'raging bull (1980)', 'apocalypse now (1979)', 'amadeus (1984)', 'platoon (1986)', 'goodfellas (1990)', ""one flew over the cuckoo's nest (1975)"", 'godfather: part ii, the (1974)', 'deer hunter, the (1978)']",5221,0
"['fish called wanda, a (1987)', 'trading places (1983)', 'dumb and dumber (1994)', 'true lies (1994)', ""st. elmo's fire (1985)"", 'mrs. doubtfire (1993)', 'sister act (1992)', 'clue (1985)', 'gremlins (1984)', 'beverly hills cop iii (1994)']",5222,1
"['platoon (1986)', 'goodfellas (1990)', 'reservoir dogs (1992)', 'casino (1995)', 'donnie brasco (1997)', 'rounders (1998)', 'fish called wanda, a (1987)', 'color of money, the (1986)', 'do the right thing (1989)', 'working girl (1988)']",5223,1
"['jumanji (1995)', 'matilda (1996)', 'mrs. doubtfire (1993)', 'edward scissorhands (1990)', 'honey, i blew up the kid (1991)', 'home alone (1990)', 'home alone 2: lost in new york (1992)', 'home alone 3 (1997)', 'free willy (1993)', 'harriet the spy (1996)']",5224,0
"['brazil (1985)', 'robocop (1987)', 'demolition man (1993)', 'judge dredd (1995)', 'total recall (1990)', 'fish called wanda, a (1987)', 'fifth element, the (1997)', 'starship troopers (1997)', 'wild wild west (1999)']",5225,5
"['platoon (1986)', 'top gun (1986)', 'predator (1987)', 'few good men, a (1992)', 'crimson tide (1995)', 'blood sport (1988)', 'cliffhanger (1993)', 'demolition man (1993)', 'apollo 13 (1995)', 'last detail, the (1973)']",5226,5
"['few good men, a (1992)', 'singles (1992)', 'demolition man (1993)', 'free willy (1993)', 'indecent proposal (1993)', 'philadelphia (1993)', 'free willy 2: the adventure home (1995)', 'powder (1995)', 'faculty, the (1998)', 'enemy of the state (1998)']",5227,2
"['fight club (1999)', 'game, the (1997)', 'truman show, the (1998)', 'existenz (1999)', 'enemy of the state (1998)', 'enemy of the state (is actually enemy of the people in some sources) (1998)', 'american history x (1998)', ""bug's life, a (1998)"", 'enemy of the people (1998)', 'matrix, the (1999)']",5229,3
"['die hard (1988)', 'true lies (1994)', 'demolition man (1993)', 'long kiss goodnight, the (1996)', 'speed (1994)', 'rock, the (1996)', 'cliffhanger (1993)', 'under siege 2: dark territory (1995)', 'under siege (1992)', 'total recall (1990)']",5230,1
"['jurassic park (1993)', 'titanic (1997)', 'forrest gump (1994)', 'pocahontas (1995)', 'home alone (1990)', 'free willy (1993)', 'mrs. doubtfire (1993)', 'independence day (1996)', 'twister (1996)', 'apollo 13 (1995)']",5232,0
"['in & out (1997)', 'big night (1996)', 'mulholland falls (1996)', 'player, the (1992)', 'stealing beauty (1994)', ""mr. holland's opus (1995)"", 'dazed and confused (1993)', 'ice storm, the (1997)', 'dead man walking (1995)', 'good will hunting (1997)']",5233,1
"['platoon (1986)', 'goodfellas (1990)', 'raging bull (1980)', 'taxi driver (1976)', 'american history x (1998)', 'good will hunting (1997)', 'midnight cowboy (1969)', 'amadeus (1984)', 'shawshank redemption, the (1994)', 'silence of the lambs, the (1991)']",5234,1
"['american beauty (1999)', 'big lebowski, the (1998)', 'edward scissorhands (1990)', 'fargo (1996)', ""miller's crossing (1990)"", 'raising arizona (1987)', 'pulp fiction (1994)', 'dead poets society (1989)', 'amadeus (1984)', 'rain man (1988)']",5235,1
"['jumanji (1995)', 'true lies (1994)', 'lethal weapon 3 (1992)', 'edward scissorhands (1990)', 'jurassic park (1993)', 'cliffhanger (1993)', 'demolition man (1993)', 'star trek vi: the undiscovered country (1991)', 'reservoir dogs (1992)', 'few good men, a (1992)']",5236,2
"['jaws (1975)', 'butch cassidy and the sundance kid (1969)', 'good, the bad and the ugly, the (1966)', 'right stuff, the (1983)', 'forrest gump (1994)', 'top gun (1986)', 'platoon (1986)', 'rain man (1988)', 'apollo 13 (1995)', 'sling blade (1996)']",5237,0
"['few good men, a (1992)', 'philadelphia (1993)', 'l.a. confidential (1997)', 'seven (1995)', 'piano, the (1993)', 'singles (1992)', 'american history x (1998)', 'dazed and confused (1993)', 'meet joe black (1998)', 'cider house rules, the (1999)']",5239,2
"['amadeus (1984)', 'big night (1996)', 'my left foot (1989)', 'dead poets society (1989)', 'dances with wolves (1990)', 'fisher king, the (1991)', 'singles (1992)', 'pulp fiction (1994)', 'four weddings and a funeral (1994)', 'philadelphia (1993)']",5240,0
"['amadeus (1984)', 'dead poets society (1989)', 'room with a view, a (1985)', 'dead man walking (1995)', ""what's eating gilbert grape (1993)"", 'thousand acres, a (1997)', 'pulp fiction (1994)']",5241,5
"['total recall (1990)', 'mission impossible (1996)', 'demolition man (1993)', 'robocop (1987)', 'starship troopers (1997)', 'judge dredd (1995)', 'mission impossible ii (2000)', 'face/off (1997)', 'con air (1997)', 'payback (1999)']",5242,1
"['few good men, a (1992)', 'philadelphia (1993)', 'l.a. confidential (1997)', 'seven (1995)', 'usual suspects, the (1995)', 'time to kill, a (1995)', 'heat (1995)', 'fisher king, the (1991)', 'jfk (1991)', 'client, the (1994)']",5244,0
"['jaws (1976)', 'titanic (1997)', 'taxi driver (1976)', 'e.t. the extra-terrestrial (1982)', 'forrest gump (1994)', 'american beauty (1999)', ""schindler's list (1993)"", 'princess bride, the (1987)', 'amadeus (1984)', 'philadelphia (1993)']",5245,1
"['austin powers: international man of mystery (1997)', ""can't hardly wait (1998)"", 'american pie (1999)', 'varsity blues (1999)', 'disturbing behavior (1998)', 'night at the roxbury, a (1998)', 'american pie 2 (1999)', 'road trip (2000)', 'cruel intentions (1999)', 'never been kissed (1999)']",5246,0
"['singles (1992)', 'reality bites (1994)', 'empire records (1995)', 'clueless (1995)', ""can't hardly wait (1998)"", 'suburbia (1996)', ""she's all that (1999)"", 'varsity blues (1999)', 'cruel intentions (1999)']",5247,5
"['dirty dancing (1987)', ""st. elmo's fire (1985)"", 'footloose (1984)', 'pretty woman (1990)', 'coyote ugly (2000)', 'never been kissed (1999)', 'sixteen candles (1984)', 'last of the high kings, the (1990)']",5248,5
"['league of their own, a (1992)', 'few good men, a (1992)', 'home alone 2: lost in new york (1992)', 'home alone 3 (1997)', 'very brady sequel, a (1996)', 'associate, the (1996)', 'thomas crown affair, the (1999)', '101 dalmatians (1996)', 'what planet are you from? (2000)', 'galaxy quest (1999)']",5249,1
"['never been kissed (1999)', 'scream (1996)', 'american pie (1999)', 'coyote ugly (2000)']",5250,5
"['amadeus (1984)', 'philadelphia (1993)', 'rain man (1988)', 'dead poets society (1989)', 'good will hunting (1997)', ""one flew over the cuckoo's nest (1975)"", 'ordinary people (1980)', 'scent of a woman (1992)', 'platoon (1986)', 'terms of endearment (1983)']",5251,1
"['platoon (1986)', 'taxi driver (1976)', 'do the right thing (1989)', 'apocalypse now (1979)', 'american history x (1998)', ""miller's crossing (1990)"", 'rumble in the bronx, a (1995)', 'goodfellas (1990)', 'casino (1995)', 'deer hunter, the (1978)']",5252,0
"['amadeus (1984)', 'schindlers list (1993)', 'english patient, the (1996)', 'shakespeare in love (1998)', 'dead poets society (1989)', 'braveheart (1995)', ""one flew over the cuckoo's nest (1975)"", 'doctor zhivago (1965)', 'last emperor, the (1987)', 'platoon (1986)']",5253,0
"['few good men, a (1992)', 'clear and present danger (1994)', 'enemy of the state (1998)', 'truman show, the (1998)', 'men in black (1997)', 'starship troopers (1997)', 'independence day (id4) (1996)', 'screamers (1995)', 'tomorrow never dies (1997)', 'x-files: fight the future, the (1998)']",5254,1
"['to kill a mockingbird (1962)', ""it's a wonderful life (1946)"", 'apartment, the (1960)', 'on the waterfront (1954)', 'rear window (1954)', 'birds, the (1963)', 'sunset boulevard (1950)', 'philadelphia story, the (1940)', 'my man godfrey (1936)', 'meet me in st. louis (1944)']",5255,0
"['singles (1992)', 'league of their own, a (1992)', 'few good men, a (1992)', 'philadelphia (1993)', 'philadelphia (1992)', 'home alone (1990)', 'home alone 2: lost in new york (1992)', 'rain man (1988)', 'goodfellas (1990)', 'cape fear (1991)']",5256,2
"['jaws (1975)', 'titanic (1997)', 'taxi driver (1976)', 'last picture show, the (1971)', 'network (1976)', 'clockwork orange, a (1971)', 'platoon (1986)', 'goodfellas (1990)', ""one flew over the cuckoo's nest (1975)"", 'american beauty (1999)']",5257,1
"['amadeus (1984)', 'schindlers list (1993)', ""one flew over the cuckoo's nest (1975)"", 'star wars: episode iv - a new hope (1977)', 'platoon (1986)', 'rain man (1988)', 'forrest gump (1994)', 'saving private ryan (1998)', 'silence of the lambs, the (1991)', 'taxi driver (1976)']",5259,1
"['platoon (1986)', 'terms of endearment (1983)', 'amadeus (1984)', 'places in the heart (1984)', 'philadelphia (1993)', 'few good men, a (1992)', 'good will hunting (1997)', 'my left foot (1989)', 'rain man (1988)', ""one flew over the cuckoo's nest (1975)""]",5260,1
"['rain man (1988)', 'american beauty (1999)', 'ordinary people (1980)', 'american graffiti (1973)', 'to kill a mockingbird (1962)', 'erin brockovich (2000)', 'american history x (1998)', 'places in the heart (1984)', 'pretty in pink (1986)', 'my left foot (1989)']",5261,0
"['apple dumpling murder, the (1973)', 'pope of greenwich village, the (1984)', 'last detail, the (1973)', 'blazing saddles (1974)', 'sting, the (1973)', 'apartment, the (1960)']",5262,5
"['die hard (1988)', 'predator 2 (1990)', 'true lies (1994)', 'robocop 2 (1990)', 'running man, the (1987)', 'die hard 2 (1990)', 'lethal weapon (1987)', 'long kiss goodnight, the (1996)', 'speed (1994)', 'jurassic park (1993)']",5263,2
"['pulp fiction (1994)', 'goodfellas (1990)', 'reservoir dogs (1992)', 'casino (1995)', 'american history x (1998)', ""miller's crossing (1990)"", 'l.a. confidential (1997)', 'taxi driver (1976)', 'godfather, the (1972)', 'raging bull (1980)']",5264,1
"['rounders (1998)', 'good will hunting (1997)', 'l.a. confidential (1997)', 'jackie brown (1997)', 'sweet hereafter, the (1997)', ""she's so lovely (1997)"", 'don juan demarco (1995)', 'smoke (1995)', 'four weddings and a funeral (1994)', 'pulp fiction (1994)']",5265,0
"['jaws (1975)', 'titanic (1997)', 'forrest gump (1994)', 'pulp fiction (1994)', 'reservoir dogs (1992)', 'taxi driver (1976)', 'platoon (1986)', 'goodfellas (1990)', 'matrix, the (1999)', 'se7en (1995)']",5267,0
"['never been kissed (1999)', '10 things i hate about you (1999)', 'thousand acres, a (1997)', 'one true thing (1998)', ""you've got mail (1998)"", ""she's all that (1999)"", 'i know what you did last summer (1997)', 'addicted to love (1997)', 'matchmaker, the (1997)', 'varsity blues (1999)']",5268,3
"['pulp fiction (1994)', 'reservoir dogs (1992)', 'goodfellas (1990)', 'casino (1995)', ""miller's crossing (1990)"", 'american history x (1998)', 'magnolia (1999)', 'taxi driver (1976)', 'do the right thing (1989)', 'silence of the lambs, the (1991)']",5269,5
"['matrix, the (1999)', 'fight club (1999)', 'game, the (1997)', 'goodfellas (1990)', 'labyrinth (1986)', 'fargo (1996)', 'pulp fiction (1994)', 'jaws (1975)', 'texas chain saw massacre, the (1974)', 'star trek: the motion picture (1979)']",5270,1
"['few good men, a (1992)', ""schindler's list (1993)"", 'jfk (1991)', 'edward scissorhands (1990)', 'dead poets society (1989)', ""what's eating gilbert grape (1993)"", 'forrest gump (1994)', 'seven (1995)', 'pulp fiction (1994)', 'magnolia (1999)']",5271,0
"['platoon (1986)', 'goodfellas (1990)', 'rain man (1988)', 'field of dreams (1989)', 'princess bride, the (1987)', 'fish called wanda, a (1988)', 'color of money, the (1986)', 'good will hunting (1997)', 'stand by me (1986)', 'do the right thing (1989)']",5272,1
"['amadeus (1984)', 'philadelphia (1993)', 'rain man (1988)', ""one flew over the cuckoo's nest (1975)"", ""schindler's list (1993)"", 'platoon (1986)', 'terms of endearment (1983)', 'chariots of fire (1981)', 'taxi driver (1976)', 'annie hall (1977)']",5273,1
"['singles (1992)', 'few good men, a (1992)', 'l.a. story (1991)', 'league of their own, a (1992)', ""what's eating gilbert grape (1993)"", 'hook (1991)', 'city hall (1996)', ""mr. holland's opus (1995)"", 'dances with wolves (1990)', 'philadelphia (1993)']",5275,1
"['amadeus (1984)', 'english patient, the (1996)', 'river runs through it, a (1992)', 'crying game, the (1992)', 'my left foot (1989)', 'dead poets society (1989)', 'rain man (1988)', 'good will hunting (1997)', ""one flew over the cuckoo's nest (1975)"", 'clockwork orange, a (1971)']",5276,3
"['platoon (1986)', 'goodfellas (1990)', 'raging bull (1980)', 'taxi driver (1976)', 'american history x (1998)', ""miller's crossing (1990)"", 'sting, the (1973)', ""one flew over the cuckoo's nest (1975)"", 'amadeus (1984)', 'color of money, the (1986)']",5277,0
"['platoon (1986)', 'goodfellas (1990)', 'rain man (1988)', 'field of dreams (1989)', 'amadeus (1984)', 'american beauty (1999)', 'leaving las vegas (1995)', 'good will hunting (1997)', 'x-men (2000)', 'do the right thing (1989)']",5278,4
"['amadeus (1984)', 'philadelphia (1993)', 'rain man (1988)', 'dead poets society (1989)', 'good will hunting (1997)', ""miller's crossing (1990)"", 'sting, the (1973)', ""one flew over the cuckoo's nest (1975)"", 'english patient, the (1996)', 'fish called wanda, a (1987)']",5279,1
"['producers, the (1968)', 'roman holiday (1953)', 'his girl friday (1940)', 'bringing up baby (1938)', 'apartment, the (1960)', 'some like it hot (1959)']",5281,5
"['jumanji (1995)', 'dick tracy (1990)', 'cocoon (1985)', 'honey, i blew up the dog (1992)', 'dinosaur (2000)', 'matilda (1996)', 'home alone (1990)', 'mrs. doubtfire (1993)', 'princess bride, the (1987)', 'honey, i shrunk the kids (1989)']",5282,2
"['platoon (1986)', ""st. elmo's fire (1985)"", 'this is spinal tap (1984)', 'fletch (1985)', 'caddyshack (1980)', 'fast times at ridgemont high (1982)', 'trading places (1983)', 'breakfast club, the (1985)', 'goonies, the (1985)', ""ferris bueller's day off (1986)""]",5283,3
"['league of their own, a (1992)', 'edward scissorhands (1990)', 'pretty woman (1990)', ""what's eating gilbert grape (1993)"", 'philadelphia (1993)', 'home alone (1990)', 'singles (1992)', 'benny and joon (1993)', 'few good men, a (1992)', 'silence of the lambs, the (1991)']",5284,2
"['american beauty (1999)', 'big lebowski, the (1998)', 'edward scissorhands (1990)', 'fargo (1996)', 'fight club (1999)', 'magnolia (1999)', 'philadelphia (1993)', 'seven (1995)', 'powder (1995)', 'clerks (1994)']",5285,1
"['jaws (1975)', 'annie hall (1977)', 'when harry met sally (1989)', 'trading places (1983)', 'fish called wanda, a (1987)', 'money pit, the (1986)', 'harry and the hendersons (1987)', 'working girl (1988)', 'godfather: part ii, the (1974)', 'caddyshack (1980)']",5286,1
"['few good men, a (1992)', 'dumb and dumber (1994)', 'home alone (1990)', 'big lebowski, the (1998)', 'groundhog day (1993)', 'prince of tides, the (1991)', 'big (1988)', 'parenthood (1989)', 'singles (1992)', 'mrs. doubtfire (1993)']",5287,1
"['amadeus (1984)', 'platoon (1986)', 'dead poets society (1989)', 'my left foot (1989)', 'braveheart (1995)', 'schindlers list (1993)', 'forrest gump (1994)', 'pulp fiction (1994)', 'american history x (1998)', 'saving private ryan (1998)']",5288,1
"['platoon (1986)', 'apocalypse now (1979)', 'big trouble in little china (1986)', 'rumble in the bronx, a (1995)', 'patriot games (1992)', 'romancing the stone (1984)', 'crocodile dundee (1986)', 'blood simple (1984)', 'amadeus (1984)', 'dead poets society (1989)']",5289,1
"['singles (1992)', 'reservoir dogs (1992)', 'pulp fiction (1994)', 'goodfellas (1990)', 'do the right thing (1989)', 'clerks (1994)', 'good will hunting (1997)', 'four weddings and a funeral (1994)', 'dazed and confused (1993)', 'magnolia (1999)']",5290,1
"['amadeus (1984)', 'philadelphia (1993)', 'rain man (1988)', 'dead poets society (1989)', 'good will hunting (1997)', ""one flew over the cuckoo's nest (1975)"", 'forrest gump (1994)', 'ordinary people (1980)', 'terms of endearment (1983)', 'platoon (1986)']",5291,2
"['jaws (1975)', 'titanic (1997)', 'top gun (1986)', 'die hard (1988)', 'basic instinct (1992)', 'trading places (1983)', 'sting, the (1973)', 'platoon (1986)', 'goodfellas (1990)', 'rain man (1988)']",5292,1
"['matrix, the (1999)', 'starship troopers (1997)', 'total recall (1990)', 'edward scissorhands (1990)', 'crow, the (1994)', 'princess bride, the (1987)', 'terminator, the (1984)', 'back to the future (1985)', 'ghostbusters (1984)', 'amadeus (1984)']",5293,1
"['jaws (1975)', 'titanic (1997)', 'untouchables, the (1987)', 'silence of the lambs, the (1991)', 'remains of the day, the (1993)', 'english patient, the (1996)', 'fisher king, the (1991)', 'bridges of madison county, the (1995)', 'big lebowski, the (1998)', 'crying game, the (1992)']",5294,0
